Code,Description,last_updated
Y76.0,Diagnostic and monitoring devices,09-06-2025
Y76.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y76.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y76.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y76.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y77.0,Diagnostic and monitoring devices,09-06-2025
Y77.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y77.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y77.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y77.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y78.0,Diagnostic and monitoring devices,09-06-2025
Y78.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y78.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y78.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y78.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y79.0,Diagnostic and monitoring devices,09-06-2025
Y79.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y79.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y79.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y79.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y80.0,Diagnostic and monitoring devices,09-06-2025
Y80.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y80.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y80.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y80.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y81.0,Diagnostic and monitoring devices,09-06-2025
Y81.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y81.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y81.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y81.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y82.0,Diagnostic and monitoring devices,09-06-2025
Y82.1,Therapeutic (nonsurgical) and rehabilitative devices,09-06-2025
Y82.2,"Prosthetic and other implants, materials and accessory devices",09-06-2025
Y82.3,"Surgical instruments, materials and devices (including sutures)",09-06-2025
Y82.8,"Miscellaneous devices, not elsewhere classified",09-06-2025
Y83.0,Surgical operation with transplant of whole organ,09-06-2025
Y83.1,Surgical operation with implant of artificial internal device,09-06-2025
Y83.2,"Surgical operation with anastomosis, bypass or graft",09-06-2025
Y83.3,Surgical operation with formation of external stoma,09-06-2025
Y83.4,Other reconstructive surgery,09-06-2025
Y83.5,Amputation of limb(s),09-06-2025
Y83.6,Removal of other organ (partial) (total),09-06-2025
Y83.8,Other surgical procedures,09-06-2025
Y83.9,"Surgical procedure, unspecified",09-06-2025
Y84.0,Cardiac catheterization,09-06-2025
Y84.1,Kidney dialysis,09-06-2025
Y84.2,Radiological procedure and radiotherapy,09-06-2025
Y84.3,Shock therapy,09-06-2025
Y84.4,Aspiration of fluid,09-06-2025
Y84.5,Insertion of gastric or duodenal sound,09-06-2025
Y84.6,Urinary catheterization,09-06-2025
Y84.7,Blood-sampling,09-06-2025
Y84.8,Other medical procedures,09-06-2025
Y84.9,"Medical procedure, unspecified",09-06-2025
Y85.0,Sequelae of motor-vehicle accident,09-06-2025
Y85.9,Sequelae of other and unspecified transport accidents,09-06-2025
Y87.0,Sequelae of intentional self-harm,09-06-2025
Y87.1,Sequelae of assault,09-06-2025
Y87.2,Sequelae of events of undetermined intent,09-06-2025
Y88.0,"Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use",09-06-2025
Y88.1,Sequelae of misadventures to patients during surgical and medical procedures,09-06-2025
Y88.2,Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use,09-06-2025
Y88.3,"Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",09-06-2025
Y89.0,Sequelae of legal intervention,09-06-2025
Y89.1,Sequelae of war operations,09-06-2025
Y89.9,Sequelae of unspecified external cause,09-06-2025
Y90.0,Blood alcohol level of less than 20 mg/100 ml,09-06-2025
Y90.1,Blood alcohol level of 20-39 mg/100 ml,09-06-2025
Y90.2,Blood alcohol level of 40-59 mg/100 ml,09-06-2025
Y90.3,Blood alcohol level of 60-79 mg/100 ml,09-06-2025
Y90.4,Blood alcohol level of 80-99 mg/100 ml,09-06-2025
Y90.5,Blood alcohol level of 100-119 mg/100 ml,09-06-2025
Y90.6,Blood alcohol level of 120-199 mg/100 ml,09-06-2025
Y90.7,Blood alcohol level of 200-239 mg/100 ml,09-06-2025
Y90.8,Blood alcohol level of 240 mg/100 ml or more,09-06-2025
Y90.9,"Presence of alcohol in blood, level not specified",09-06-2025
Y91.0,Mild alcohol intoxication,09-06-2025
Y91.1,Moderate alcohol intoxication,09-06-2025
Y91.2,Severe alcohol intoxication,09-06-2025
Y91.3,Very severe alcohol intoxication,09-06-2025
Y91.9,"Alcohol involvement, not otherwise specified",09-06-2025
Z00.0,General medical examination,09-06-2025
Z00.1,Routine child health examination,09-06-2025
Z00.2,Examination for period of rapid growth in childhood,09-06-2025
Z00.3,Examination for adolescent development state,09-06-2025
Z00.4,"General psychiatric examination, not elsewhere classified",09-06-2025
Z00.5,Examination of potential donor of organ and tissue,09-06-2025
Z00.6,Examination for normal comparison and control in clinical research programme,09-06-2025
Z00.8,Other general examinations,09-06-2025
Z01.0,Examination of eyes and vision,09-06-2025
Z01.1,Examination of ears and hearing,09-06-2025
Z01.2,Dental examination,09-06-2025
Z01.3,Examination of blood pressure,09-06-2025
Z01.4,Gynaecological examination (general)(routine),09-06-2025
Z01.5,Diagnostic skin and sensitization tests,09-06-2025
Z01.6,"Radiological examination, not elsewhere classified",09-06-2025
Z01.7,Laboratory examination,09-06-2025
Z01.8,Other specified special examinations,09-06-2025
Z01.9,"Special examination, unspecified",09-06-2025
Z02.0,Examination for admission to educational institution,09-06-2025
Z02.1,Pre-employment examination,09-06-2025
Z02.2,Examination for admission to residential institutions,09-06-2025
Z02.3,Examination for recruitment to armed forces,09-06-2025
Z02.4,Examination for driving licence,09-06-2025
Z02.5,Examination for participation in sport,09-06-2025
Z02.6,Examination for insurance purposes,09-06-2025
Z02.7,Issue of medical certificate,09-06-2025
Z02.8,Other examinations for administrative purposes,09-06-2025
Z02.9,"Examination for administrative purposes, unspecified",09-06-2025
Z03.0,Observation for suspected tuberculosis,09-06-2025
Z03.1,Observation for suspected malignant neoplasm,09-06-2025
Z03.2,Observation for suspected mental and behavioural disorders,09-06-2025
Z03.3,Observation for suspected nervous system disorder,09-06-2025
Z03.4,Observation for suspected myocardial infarction,09-06-2025
Z03.5,Observation for other suspected cardiovascular diseases,09-06-2025
Z03.6,Observation for suspected toxic effect from ingested substance,09-06-2025
Z03.8,Observation for other suspected diseases and conditions,09-06-2025
Z03.9,"Observation for suspected disease or condition, unspecified",09-06-2025
Z04.0,Blood-alcohol and blood-drug test,09-06-2025
Z04.1,Examination and observation following transport accident,09-06-2025
Z04.2,Examination and observation following work accident,09-06-2025
Z04.3,Examination and observation following other accident,09-06-2025
Z04.4,Examination and observation following alleged rape and seduction,09-06-2025
Z04.5,Examination and observation following other inflicted injury,09-06-2025
Z04.6,"General psychiatric examination, requested by authority",09-06-2025
Z04.8,Examination and observation for other specified reasons,09-06-2025
Z04.9,Examination and observation for unspecified reason,09-06-2025
Z08.0,Follow-up examination after surgery for malignant neoplasm,09-06-2025
Z08.1,Follow-up examination after radiotherapy for malignant neoplasm,09-06-2025
Z08.2,Follow-up examination after chemotherapy for malignant neoplasm,09-06-2025
Z08.7,Follow-up examination after combined treatment for malignant neoplasm,09-06-2025
Z08.8,Follow-up examination after other treatment for malignant neoplasm,09-06-2025
Z08.9,Follow-up examination after unspecified treatment for malignant neoplasm,09-06-2025
Z09.0,Follow-up examination after surgery for other conditions,09-06-2025
Z09.1,Follow-up examination after radiotherapy for other conditions,09-06-2025
Z09.2,Follow-up examination after chemotherapy for other conditions,09-06-2025
Z09.3,Follow-up examination after psychotherapy,09-06-2025
Z09.4,Follow-up examination after treatment of fracture,09-06-2025
Z09.7,Follow-up examination after combined treatment for other conditions,09-06-2025
Z09.8,Follow-up examination after other treatment for other conditions,09-06-2025
Z09.9,Follow-up examination after unspecified treatment for other conditions,09-06-2025
Z10.0,Occupational health examination,09-06-2025
Z10.1,Routine general health check-up of inhabitants of institutions,09-06-2025
Z10.2,Routine general health check-up of armed forces,09-06-2025
Z10.3,Routine general health check-up of sports teams,09-06-2025
Z10.8,Routine general health check-up of other defined subpopulations,09-06-2025
Z11.0,Special screening examination for intestinal infectious diseases,09-06-2025
Z11.1,Special screening examination for respiratory tuberculosis,09-06-2025
Z11.2,Special screening examination for other bacterial diseases,09-06-2025
Z11.3,Special screening examination for infections with a predominantly sexual mode of transmission,09-06-2025
Z11.4,Special screening examination for human immunodeficiency virus [HIV],09-06-2025
Z11.5,Special screening examination for other viral diseases,09-06-2025
Z11.6,Special screening examination for other protozoal diseases and helminthiases,09-06-2025
Z11.8,Special screening examination for other infectious and parasitic diseases,09-06-2025
Z11.9,"Special screening examination for infectious and parasitic diseases, unspecified",09-06-2025
Z12.0,Special screening examination for neoplasm of stomach,09-06-2025
Z12.1,Special screening examination for neoplasm of intestinal tract,09-06-2025
Z12.2,Special screening examination for neoplasm of respiratory organs,09-06-2025
Z12.3,Special screening examination for neoplasm of breast,09-06-2025
Z12.4,Special screening examination for neoplasm of cervix,09-06-2025
Z12.5,Special screening examination for neoplasm of prostate,09-06-2025
Z12.6,Special screening examination for neoplasm of bladder,09-06-2025
Z12.8,Special screening examination for neoplasms of other sites,09-06-2025
Z12.9,"Special screening examination for neoplasm, unspecified",09-06-2025
Z13.0,Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,09-06-2025
Z13.1,Special screening examination for diabetes mellitus,09-06-2025
Z13.2,Special screening examination for nutritional disorders,09-06-2025
Z13.3,Special screening examination for mental and behavioural disorders,09-06-2025
Z13.4,Special screening examination for certain developmental disorders in childhood,09-06-2025
Z13.5,Special screening examination for eye and ear disorders,09-06-2025
Z13.6,Special screening examination for cardiovascular disorders,09-06-2025
Z13.7,"Special screening examination for congenital malformations, deformations and chromosomal abnormalities",09-06-2025
Z13.8,Special screening examination for other specified diseases and disorders,09-06-2025
Z13.9,"Special screening examination, unspecified",09-06-2025
Z20.0,Contact with and exposure to intestinal infectious diseases,09-06-2025
Z20.1,Contact with and exposure to tuberculosis,09-06-2025
Z20.2,Contact with and exposure to infections with a predominantly sexual mode of transmission,09-06-2025
Z20.3,Contact with and exposure to rabies,09-06-2025
Z20.4,Contact with and exposure to rubella,09-06-2025
Z20.5,Contact with and exposure to viral hepatitis,09-06-2025
Z20.6,Contact with and exposure to human immunodeficiency virus [HIV],09-06-2025
Z20.7,"Contact with and exposure to pediculosis, acariasis and other infestations",09-06-2025
Z20.8,Contact with and exposure to other communicable diseases,09-06-2025
Z20.9,Contact with and exposure to unspecified communicable disease,09-06-2025
Z22.0,Carrier of typhoid,09-06-2025
Z22.1,Carrier of other intestinal infectious diseases,09-06-2025
Z22.2,Carrier of diphtheria,09-06-2025
Z22.3,Carrier of other specified bacterial diseases,09-06-2025
Z22.4,Carrier of infections with a predominantly sexual mode of transmission,09-06-2025
Z22.6,Carrier of human T-lymphotropic virus type- 1 [HTLV-1] infection,09-06-2025
Z22.7,Latent tuberculosis,09-06-2025
Z22.8,Carrier of other infectious diseases,09-06-2025
Z22.9,"Carrier of infectious disease, unspecified",09-06-2025
Z23.0,Need for immunization against cholera alone,09-06-2025
Z23.1,Need for immunization against typhoid-paratyphoid alone [TAB],09-06-2025
Z23.2,Need for immunization against tuberculosis [BCG],09-06-2025
Z23.3,Need for immunization against plague,09-06-2025
Z23.4,Need for immunization against tularaemia,09-06-2025
Z23.5,Need for immunization against tetanus alone,09-06-2025
Z23.6,Need for immunization against diphtheria alone,09-06-2025
Z23.7,Need for immunization against pertussis alone,09-06-2025
Z23.8,Need for immunization against other single bacterial diseases,09-06-2025
Z24.0,Need for immunization against poliomyelitis,09-06-2025
Z24.1,Need for immunization against arthropod-borne viral encephalitis,09-06-2025
Z24.2,Need for immunization against rabies,09-06-2025
Z24.3,Need for immunization against yellow fever,09-06-2025
Z24.4,Need for immunization against measles alone,09-06-2025
Z24.5,Need for immunization against rubella alone,09-06-2025
Z24.6,Need for immunization against viral hepatitis,09-06-2025
Z25.0,Need for immunization against mumps alone,09-06-2025
Z25.1,Need for immunization against influenza,09-06-2025
Z25.8,Need for immunization against other specified single viral diseases,09-06-2025
Z26.0,Need for immunization against leishmaniasis,09-06-2025
Z26.8,Need for immunization against other specified single infectious diseases,09-06-2025
Z26.9,Need for immunization against unspecified infectious disease,09-06-2025
Z27.0,Need for immunization against cholera with typhoid-paratyphoid [cholera + TAB],09-06-2025
Z27.1,"Need for immunization against diphtheria-tetanus-pertussis, combined [DTP]",09-06-2025
Z27.2,Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid [DTP + TAB],09-06-2025
Z27.3,Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis [DTP + polio],09-06-2025
