Code,Description,last_updated
44949016,Compensatory hypertrophy,09-06-2025
44950016,Bacteroides oralis,09-06-2025
44951017,Metastrongylus apri,09-06-2025
44952012,Metastrongylus elongatus,09-06-2025
44953019,Hexamita columbae,09-06-2025
44954013,Product of conception,09-06-2025
44955014,"Product of conception, NOS",09-06-2025
44956010,Congenital absence of superior vena cava,09-06-2025
44957018,Partial avulsion,09-06-2025
44958011,Removal of pantopaque dye from spinal canal,09-06-2025
44959015,Ossicular ligaments,09-06-2025
44960013,"Ossicular ligaments, NOS",09-06-2025
44961012,Speech cortex function,09-06-2025
44962017,"Leptospira interrogans, serogroup bataviae",09-06-2025
44963010,Nit,09-06-2025
44964016,"Nit, NOS",09-06-2025
44965015,Disorder of amniotic fluid turnover,09-06-2025
44966019,Coryphopterus nicholsi,09-06-2025
44967011,Blackeye goby,09-06-2025
44968018,Hypertrophy of bile duct,09-06-2025
44969014,"Bacterial colony elevation, convex",09-06-2025
44970010,Second degree burn of two OR more fingers not including thumb,09-06-2025
44971014,Second degree burn of two or more fingers not including thumb,09-06-2025
44972019,High immunologic affinity,09-06-2025
44973012,Death due to trampling,09-06-2025
44974018,Atrial cardioversion,09-06-2025
44975017,Arthrotomy with drainage of metatarsophalangeal joint,09-06-2025
44976016,Black catbird,09-06-2025
44977013,Rongeur,09-06-2025
44978015,Abscess of knee,09-06-2025
44979011,Posteruptive tooth staining due to pulpal bleeding,09-06-2025
44980014,Cervical auricle,09-06-2025
44981013,Parity six,09-06-2025
44982018,Sextipara,09-06-2025
44983011,Skin of third toe,09-06-2025
44984017,"Skin of third toe, NOS",09-06-2025
44985016,"Odontogenic tumor, malignant",09-06-2025
44986015,Odontogenic carcinoma,09-06-2025
44987012,Odontogenic sarcoma,09-06-2025
44988019,Intraosseous carcinoma,09-06-2025
44989010,Ameloblastic carcinoma,09-06-2025
44990018,Carcinoma arising in an odontogenic cyst,09-06-2025
44991019,Myositis,09-06-2025
44992014,"Myositis, NOS",09-06-2025
44993016,Psychiatric rehabilitation,09-06-2025
44994010,"Salmonella III arizonae 47:r:1,5,7",09-06-2025
44995011,Making anesthesia bed,09-06-2025
44996012,Inguinal region,09-06-2025
44997015,"Inguinal region, NOS",09-06-2025
44998013,Groin,09-06-2025
44999017,Salmonella redlands,09-06-2025
45000017,Laboratory test order cancellation,09-06-2025
45001018,Paramesonephric duct,09-06-2025
45002013,Mullerian duct,09-06-2025
45003015,Excision of lesion of tunica vaginalis,09-06-2025
45004014,Immunoglobulin IgA>1<,09-06-2025
45005010,Female infertility of uterine origin,09-06-2025
45006011,"Female infertility of uterine origin, NOS",09-06-2025
45007019,Coronary ostium stenosis,09-06-2025
45008012,Coronary ostial stenosis,09-06-2025
45009016,Hypoderma bovis,09-06-2025
45010014,Metathelazia,09-06-2025
45011013,"Metathelazia, NOS",09-06-2025
45012018,Macropsia,09-06-2025
45013011,Hysterical macropsia,09-06-2025
45014017,Subungual exostosis,09-06-2025
45015016,Bifidobacterium cuniculi,09-06-2025
45016015,"Application of dressing, pressure",09-06-2025
45017012,Oculomotor nerve obliquus inferior branch,09-06-2025
45018019,Open bimalleolar fracture,09-06-2025
45019010,Trichostrongylus capricola,09-06-2025
45020016,Apical branch of inferior right pulmonary vein,09-06-2025
45021017,Synagrops bellus,09-06-2025
45022012,Blackmouth bass,09-06-2025
45023019,Operation on fascia of hand,09-06-2025
45024013,"Operation on fascia of hand, NOS",09-06-2025
45025014,Chlorococcum,09-06-2025
45026010,"Chlorococcum, NOS",09-06-2025
45027018,Tributyrin test,09-06-2025
45028011,Haematopinus eurysternus,09-06-2025
45029015,Short-nosed ox louse,09-06-2025
45030013,Passive tubular reabsorption,09-06-2025
45031012,SMEDI syndrome,09-06-2025
45032017,Stillbirth in pigs due to enterovirus,09-06-2025
45033010,Ascending cholangitis,09-06-2025
45034016,Ultrasound examination of hindlimb,09-06-2025
45035015,Repair of tendon by graft or implant of tendon,09-06-2025
45036019,Rectovesical septum,09-06-2025
45037011,Cestrum species poisoning,09-06-2025
45038018,Chase valley disease,09-06-2025
45040011,Occipital branches of posterior cerebral artery,09-06-2025
45041010,Transverse colectomy,09-06-2025
45042015,Resection of transverse colon,09-06-2025
45043013,Alkyl toluyl methyl trimethyl ammonium chloride,09-06-2025
45044019,Minor disruption,09-06-2025
45045018,Quadrate lobe of liver,09-06-2025
45046017,Alzheimer's disease,09-06-2025
45047014,"Alzheimer's disease, NOS",09-06-2025
45048016,"Quercetin 2,3-dioxygenase",09-06-2025
45049012,Epiphyseal arrest by epiphysiodesis of distal tibia,09-06-2025
45050012,Bridge repair by report,09-06-2025
45051011,Endothia aspartic proteinase,09-06-2025
45052016,Repair of uterovaginal fistula,09-06-2025
45053014,Tuberculosis of thyroid gland,09-06-2025
45054015,Operation on spinal meninges,09-06-2025
45055019,"Operation on spinal meninges, NOS",09-06-2025
45056018,Blood group antigen Hil,09-06-2025
45057010,Blood group antigen Hill,09-06-2025
45058017,Open intertrochanteric fracture,09-06-2025
45059013,Leptoconops torrens,09-06-2025
45060015,Parental overdependence,09-06-2025
45061016,"Intelligence, average (I.Q.....)",09-06-2025
45062011,Destructive procedure of coronary artery,09-06-2025
45063018,"Destructive procedure of coronary artery, NOS",09-06-2025
45064012,Eimeria hermani,09-06-2025
45065013,Acute megaloblastic anemia due to dialysis,09-06-2025
45066014,Phendimetrazine tartrate,09-06-2025
45067017,Computerized axial tomography of upper extremity with contrast,09-06-2025
45068010,Open wound of lower limb,09-06-2025
45069019,"Open wound of lower limb, NOS",09-06-2025
45070018,Removal of suture of skin of head and neck,09-06-2025
45071019,Avena,09-06-2025
45072014,"Avena, NOS",09-06-2025
45073016,Chronic ectopic atrial tachycardia,09-06-2025
45074010,Carya,09-06-2025
45075011,"Carya, NOS",09-06-2025
45076012,"Hickory, NOS",09-06-2025
45077015,Hickory,09-06-2025
45078013,Formyl-CoA hydrolase,09-06-2025
45079017,Ruminant,09-06-2025
45080019,"Ruminant, NOS",09-06-2025
45081015,Thrombophlebitis of superior sagittal sinus,09-06-2025
45082010,M'Poko virus,09-06-2025
45083017,"Glutamate-1-semialdehyde 2,1-aminomutase",09-06-2025
45085012,Hepatic function panel,09-06-2025
45086013,Liver function tests,09-06-2025
45087016,LFT's,09-06-2025
45088014,Phosphoribosylformylglycinamidine cyclo-ligase,09-06-2025
45089018,Phosphoribosylaminoimidazole synthetase,09-06-2025
45090010,Phosphoribosylforrmylglycinamidine cyclo-ligase,09-06-2025
45091014,Dasychira pudibunda,09-06-2025
45092019,Benzyl chloride,09-06-2025
45093012,"Urease test, Wayne method",09-06-2025
45094018,Retired procedure,09-06-2025
45095017,Salmonella welikade,09-06-2025
45097013,"Bilirubin, total measurement",09-06-2025
45098015,"Bilirubin measurement, amniotic fluid",09-06-2025
45099011,"Bilirubin measurement, urine",09-06-2025
45100015,Sulfate salt,09-06-2025
45101016,"Sulfate salt, NOS",09-06-2025
45102011,Open fracture of anatomical neck of humerus,09-06-2025
45103018,Tubercle of tenth rib,09-06-2025
45104012,"Hexosaminidase A and total hexosaminidase measurement, serum and leukocytes",09-06-2025
45105013,French spaniel,09-06-2025
45106014,Cortex of frontal lobe,09-06-2025
45107017,Gray matter of frontal lobe,09-06-2025
45108010,American trotter horse,09-06-2025
45109019,Epiphyseal arrest by epiphysiodesis of distal fibula,09-06-2025
45110012,Compensatory lobar hyperplasia of liver,09-06-2025
45111011,Low ventilation-perfusion ratio,09-06-2025
45112016,Repair of mitral valve with prosthesis,09-06-2025
45113014,Myotomy of intestine,09-06-2025
45114015,"Myotomy of intestine, NOS",09-06-2025
45115019,Phenylalanine racemase (ATP-hydrolysing),09-06-2025
45116018,Obturator muscle,09-06-2025
45117010,"Obturator muscle, NOS",09-06-2025
45118017,O-nitrophenyl-beta-o-galactopyranoside test,09-06-2025
45119013,Retired procedure,09-06-2025
45120019,Upper abdominal quadrant,09-06-2025
45121015,"Upper abdominal quadrant, NOS",09-06-2025
45122010,Partial unilateral paralysis of vocal cords,09-06-2025
45123017,Intubation of small intestine,09-06-2025
45124011,Pediculicide,09-06-2025
45125012,"Pediculicide, NOS",09-06-2025
45126013,Central carpal bone,09-06-2025
45127016,Miliaria pustulosa,09-06-2025
45128014,Pustular miliaria,09-06-2025
45129018,Fritillaria,09-06-2025
45130011,"Fritillaria, NOS",09-06-2025
45131010,"Human platelets, random donor (derived from whole blood donation)",09-06-2025
45132015,"Human platelets, apheresis",09-06-2025
45133013,"Human platelets, apheresis, leukocytes reduced",09-06-2025
45134019,Anulus fibrosus of intervertebral disc of third lumbar vertebra,09-06-2025
45135018,Transverse process of lumbar vertebra,09-06-2025
45136017,"Transverse process of lumbar vertebra, NOS",09-06-2025
45137014,Chlorisondamine,09-06-2025
45138016,Abdominal esophagostomy,09-06-2025
45139012,Fistulization of esophagus by abdominal approach,09-06-2025
45140014,Lachesis muta,09-06-2025
45141013,Bushmaster,09-06-2025
45142018,Gillellus uranidea,09-06-2025
45143011,Warteye stargazer,09-06-2025
45144017,Hyperkeratosis,09-06-2025
45145016,Keratosis,09-06-2025
45146015,"Hyperkeratosis, NOS",09-06-2025
45147012,"Keratosis, NOS",09-06-2025
45148019,Excessive cornification,09-06-2025
45149010,Skin callus,09-06-2025
45150010,Callosity,09-06-2025
45151014,Keratoma,09-06-2025
45152019,Tyloma,09-06-2025
45153012,Tylosis,09-06-2025
45154018,Toxic effect of corrosive aromatic,09-06-2025
45155017,"Toxic effect of corrosive aromatic, NOS",09-06-2025
45156016,Anemia due to chemical agent,09-06-2025
45157013,"Anemia due to chemical agent, NOS",09-06-2025
45158015,Toxic hemolytic anemia,09-06-2025
45159011,"Anaemia due to chemical agent, NOS",09-06-2025
45161019,Implant of silicone under skin for augmentation,09-06-2025
45162014,"Implant of silicone under skin for augmentation, NOS",09-06-2025
45163016,"Application of plaster figure of eight, elbow to finger",09-06-2025
45164010,"Application of plaster figure of eight, short arm",09-06-2025
45165011,Seminal vesiculitis,09-06-2025
45166012,Spermatocystitis,09-06-2025
45167015,Anterior crossbite,09-06-2025
45168013,Membranous portion of urethra,09-06-2025
45169017,Theileria separata,09-06-2025
45170016,Retired procedure,09-06-2025
45171017,Vasculitic rash,09-06-2025
45172012,Scarring of papillary muscle,09-06-2025
45173019,Salmonella niakhar,09-06-2025
45174013,Retired procedure,09-06-2025
45175014,Partial excision of large intestine,09-06-2025
45176010,Partial resection of large intestine,09-06-2025
45177018,Excision of benign lesion of face and ears,09-06-2025
45178011,"Excision of benign lesion of face and ears, NOS",09-06-2025
45179015,Hyperkinetic heart disease,09-06-2025
45180017,Hemoglobin McKees Rocks,09-06-2025
45181018,"Hb 145(HC2), Tyr-term",09-06-2025
45182013,Diacylglycerol acyltransferase,09-06-2025
45183015,Diglyceride acyltransferase,09-06-2025
45184014,Legal abortion with amniotic fluid embolism,09-06-2025
45185010,Alizarin yellow GG,09-06-2025
45186011,Chronic effusive pericarditis,09-06-2025
45187019,Hemorrhagic smallpox,09-06-2025
45188012,Purpura variolosa,09-06-2025
45189016,Malignant smallpox,09-06-2025
45191012,Superficial keratitis,09-06-2025
45192017,"Superficial keratitis, NOS",09-06-2025
45193010,Trachomatous follicular conjunctivitis,09-06-2025
45194016,Nosema apis,09-06-2025
45195015,Vagus nerve cardiac thoracic branches,09-06-2025
45196019,Tenth cranial nerve cardiac thoracic branches,09-06-2025
45197011,Infective dermatitis of eyelid,09-06-2025
45198018,"Infective dermatitis of eyelid, NOS",09-06-2025
45199014,Blood group antigen By,09-06-2025
45200012,Blood group antigen Batty,09-06-2025
45201011,Autosomal recessive hypohidrotic ectodermal dysplasia syndrome,09-06-2025
45202016,Insight,09-06-2025
45203014,"Insight, NOS",09-06-2025
45204015,"Self-understanding, NOS",09-06-2025
45205019,Self-understanding,09-06-2025
45206018,Infestation by Pneumonyssus caninum,09-06-2025
45207010,Nasal acariasis,09-06-2025
45208017,Human rhinovirus 91,09-06-2025
45209013,Hyperalimentation formula,09-06-2025
45210015,"Hyperalimentation formula, NOS",09-06-2025
45211016,"Hyperalimentation diet, NOS",09-06-2025
45212011,Hyperalimentation diet,09-06-2025
45213018,Audito-oculogyric reflex,09-06-2025
45214012,African trypanosomiasis,09-06-2025
45215013,African sleeping sickness,09-06-2025
45216014,"Sleeping sickness, NOS",09-06-2025
45217017,Sleeping sickness,09-06-2025
45218010,Nose and throat examination,09-06-2025
45219019,"Nose and throat examination, NOS",09-06-2025
45220013,Rhinolaryngologic examination,09-06-2025
45221012,Lower abdomen,09-06-2025
45222017,Fertility problem,09-06-2025
45223010,"Fertility problem, NOS",09-06-2025
45224016,Heavy metal antagonist,09-06-2025
45225015,"Heavy metal antagonist, NOS",09-06-2025
45226019,Bed board,09-06-2025
45227011,Congenital adrenal cortical hyperplasia,09-06-2025
45228018,"Congenital adrenal cortical hyperplasia, NOS",09-06-2025
45229014,"Congenital adrenal hyperplasia, NOS",09-06-2025
45230016,Adrenogenital syndrome,09-06-2025
45231017,Adrenal virilism,09-06-2025
45232012,Androgenital syndrome,09-06-2025
45233019,Apert-Gallais syndrome,09-06-2025
45234013,Wilkins disease,09-06-2025
45235014,Congenital adrenal hyperplasia,09-06-2025
45236010,Lacrimal cyst,09-06-2025
45237018,"Lacrimal cyst, NOS",09-06-2025
45238011,Medial surface of sublingual gland,09-06-2025
45239015,Experimental allergic encephalomyelitis,09-06-2025
45240018,Cholecystoileostomy,09-06-2025
45241019,Needle adapter,09-06-2025
45243016,Blood group antibody Becker,09-06-2025
45244010,Blood group antibody Bec,09-06-2025
45245011,UDP-N-acetylglucosamine 4-epimerase,09-06-2025
45246012,Ruelene poisoning,09-06-2025
45247015,Blood group antigen Schwend,09-06-2025
45248013,Blood group antigen Can,09-06-2025
45249017,Blood group antigen Canner,09-06-2025
45250017,Retired procedure,09-06-2025
45251018,Lepidomeda albivallis,09-06-2025
45252013,White River spinedace,09-06-2025
45253015,"pH measurement, arterial",09-06-2025
45254014,Vivax malaria,09-06-2025
45255010,Benign tertian malaria,09-06-2025
45256011,Malaria by Plasmodium vivax,09-06-2025
45257019,Intraglandular parotid lymph node,09-06-2025
45258012,"Intraglandular parotid lymph node, NOS",09-06-2025
45259016,^57^Cobalt,09-06-2025
45260014,Septal leaflet of tricuspid valve,09-06-2025
45261013,Colorectostomy,09-06-2025
45262018,Intervertebral foramen of seventh cervical vertebra,09-06-2025
45263011,Necrotizing granulomatous inflammation,09-06-2025
45264017,"Necrotizing granulomatous inflammation, NOS",09-06-2025
45265016,"Caseating granulomatous inflammation, NOS",09-06-2025
45266015,Caseating granuloma,09-06-2025
45267012,Necrotizing granuloma,09-06-2025
45268019,Non-healing granuloma,09-06-2025
45269010,Caseating granulomatous inflammation,09-06-2025
45270011,Post-operative hypothyroidism,09-06-2025
45271010,Post-surgical hypothyroidism,09-06-2025
45272015,Relictus solitarius,09-06-2025
45273013,Relict dace,09-06-2025
45274019,Pteridium aquilinum poisoning,09-06-2025
45275018,Bracken fern poisoning,09-06-2025
45276017,Enzootic hematuria,09-06-2025
45277014,Bright blindness,09-06-2025
45278016,Lysis of adhesions of fascia,09-06-2025
45279012,Excision of lesion of gallbladder,09-06-2025
45280010,Poisoning by emetic,09-06-2025
45281014,"Poisoning by emetic, NOS",09-06-2025
45282019,Surgical suture,09-06-2025
45283012,"Surgical suture, NOS",09-06-2025
45284018,Mucous membrane antibiotic,09-06-2025
45285017,"Mucous membrane antibiotic, NOS",09-06-2025
45286016,"Salmonella II 43:z29:e,n,x",09-06-2025
45287013,Failed attempted abortion with afibrinogenemia,09-06-2025
45288015,Saccharomyces,09-06-2025
45289011,"Saccharomyces, NOS",09-06-2025
45290019,Triton cockatoo,09-06-2025
45291015,Gas transport time peak of inspiratory flow,09-06-2025
45292010,Capsule of proximal interphalangeal joint of toe,09-06-2025
45293017,"Capsule of proximal interphalangeal joint of toe, NOS",09-06-2025
45294011,Luminance,09-06-2025
45295012,Retired procedure,09-06-2025
45296013,"Venereal disease in mother complicating pregnancy, childbirth AND/OR puerperium",09-06-2025
45297016,"Venereal disease in mother complicating pregnancy, childbirth or puerperium, NOS",09-06-2025
45299018,Blood group antibody Rich,09-06-2025
45300014,Repair of femoral hernia with groin incision,09-06-2025
45301013,Papillary cystic tumor,09-06-2025
45302018,Meclocycline sulfosalicylate,09-06-2025
45303011,"beta^0^ Thalassemia, deletion type",09-06-2025
45304017,^127^Xenon,09-06-2025
45305016,Sulfapyridine,09-06-2025
45306015,Immunoglobulin G subclass measurement,09-06-2025
45307012,"Immunoglobulin G subclass measurement, NOS",09-06-2025
45308019,Retired procedure,09-06-2025
45309010,Sodium polystyrene sulfonate,09-06-2025
45310017,Normal physical attitude,09-06-2025
45311018,Non-articular part of tubercle of fifteenth rib,09-06-2025
45312013,Spinal cord white matter,09-06-2025
45313015,"Spinal cord white matter, NOS",09-06-2025
45314014,Blood group antibody Ce,09-06-2025
45315010,Blood group antibody rh>i<,09-06-2025
45316011,Blood group antibody Rh7,09-06-2025
45317019,Transitional cell carcinoma,09-06-2025
45318012,"Transitional cell carcinoma, NOS",09-06-2025
